ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
8346,21,28217.973694974353,0.05781895636826049,1,274,8087,1407,9220
8347,62,22533.35638976461,0.03030276388694616,1,43,5931,1584,7472
8348,27,25867.98510863598,0.2938861017625079,0,47,0,0,-47
8349,42,26737.241310606027,0.20055770404578696,1,556,6371,3269,9084
8350,20,47175.852291330186,0.02152046440993534,1,421,7888,2273,9740
8351,40,22931.653682559638,0.3761931533796577,0,6,0,0,-6
8352,24,71893.43496092838,0.006430301543637618,0,70,0,0,-70
8353,18,21389.67738153986,0.036475344183841026,0,8,0,0,-8
8354,71,34977.63528456657,0.00897053731179963,1,354,9371,1424,10441
8355,25,25332.02001380264,0.1044672835016044,0,91,0,0,-91
8356,32,23490.634146390108,0.14425583393521865,0,107,0,0,-107
8357,47,21356.820007314825,0.2280923283893351,0,72,0,0,-72
8358,27,21178.276140313024,0.0595889897385951,1,164,5356,1363,6555
8359,41,28237.748371771093,0.1745896165007619,1,614,15306,3373,18065
8360,75,47676.16841681661,0.17938383977327998,1,342,8685,1412,9755
8361,18,28566.35601262557,0.0855953831882014,1,332,7903,1541,9112
8362,71,21896.229549607124,0.24437736067753804,1,319,8570,1915,10166
8363,23,20404.527543563207,0.036507771446440525,1,199,6060,1399,7260
8364,43,21488.906245892485,0.008837212792550439,1,228,7856,3040,10668
8365,18,20453.20372414215,0.05459939367667652,1,461,5922,2066,7527
8366,55,60511.087360831356,0.08024230276094468,1,61,9104,4808,13851
8367,40,30862.06857172636,0.141362425093118,0,53,0,0,-53
8368,56,35184.95476087543,0.2014523329479708,1,132,9209,1717,10794
8369,23,40697.62024585895,0.0737901531389577,1,1546,5357,1970,5781
8370,69,20922.440149118655,0.10546745460016772,1,1183,7055,1425,7297
8371,34,22018.241508920248,0.2700378667380582,0,45,0,0,-45
8372,27,29506.509345594157,0.198855216707882,0,28,0,0,-28
8373,65,21488.20039427883,0.021877871501851373,1,180,8173,1425,9418
8374,46,21208.363376352405,0.0031532309075850435,0,39,0,0,-39
8375,75,24597.43343299725,0.0038321177941298755,1,448,12599,2575,14726
8376,27,28159.56946705533,0.1597675707955932,1,88,6159,2031,8102
8377,27,20267.997788973295,0.018835555873397723,1,1029,7284,1944,8199
8378,56,29183.086143070228,0.041585145876394766,1,418,7817,1494,8893
8379,44,29993.204833613097,0.15232318851224805,0,84,0,0,-84
8380,38,21467.154232375684,0.07749181472493459,1,234,24804,1677,26247
8381,48,25714.30914353255,0.04203079529834881,1,108,5960,1903,7755
8382,39,28966.052355214128,0.07220108706401819,1,703,8867,1627,9791
8383,51,20409.459817689727,0.23603086738081056,1,157,9875,2023,11741
8384,44,25162.372911084825,0.03707660772799226,1,801,7544,1474,8217
8385,19,22257.79327769361,0.19848400096126395,1,289,8646,2551,10908
8386,19,105896.72433308579,0.12301344777637305,0,69,0,0,-69
8387,75,21014.346696149572,0.00024401736601129846,1,198,5286,1746,6834
8388,21,22013.209847364393,0.06529193958528834,1,195,5713,1930,7448
8389,26,22927.233322815286,0.7657353319829281,1,197,7577,1376,8756
8390,21,23685.42127973619,0.15134155015141051,1,237,7632,1453,8848
8391,32,22138.1023589232,0.16917426528992335,1,111,6325,1412,7626
8392,33,24487.66124224541,0.10314214704628867,1,1141,6600,2449,7908
8393,67,20407.469681366398,0.07872599167516964,1,205,5472,1410,6677
8394,64,77803.78194599836,0.0577794776660971,1,239,5793,1358,6912
8395,24,33422.93674897245,0.007446033581694835,1,1189,12915,1370,13096
8396,32,21400.167972562645,0.3265825850531499,1,247,5781,1533,7067
8397,25,29738.6799347872,0.006336847860343091,1,141,9240,1354,10453
8398,43,38116.094495095065,0.03961958469233006,0,74,0,0,-74
8399,63,23750.384174353054,0.03228113459700673,1,919,7166,4515,10762
8400,21,20714.107411744935,0.20609297136182844,0,61,0,0,-61
8401,37,28497.794651762484,0.09922349526275165,1,120,7550,1587,9017
8402,51,21484.480512287282,0.09950188663336997,1,1304,6002,1335,6033
8403,53,20178.96056936703,0.018187902772105965,1,227,14589,1524,15886
8404,28,35270.85783943289,0.13822898866174188,0,4,0,0,-4
8405,55,22706.168210476433,0.23670440233421614,1,1139,5713,1621,6195
8406,25,23971.621915512664,0.09049455234871219,1,204,5687,6732,12215
8407,53,35145.61402623396,0.015123415219283868,1,712,11374,2550,13212
8408,24,33123.31393306917,0.1450745498448767,0,24,0,0,-24
8409,57,24609.050747036716,0.06685616545310306,1,837,7718,1958,8839
8410,44,90094.10271638299,0.28000497941107966,1,246,6989,2291,9034
8411,60,24208.83420049214,0.02559912654408375,1,742,5304,1429,5991
8412,55,22165.618424421413,0.35631276390433253,0,40,0,0,-40
8413,39,28775.282457784484,0.09624906137800715,1,304,5620,1490,6806
8414,29,41249.744260256935,0.07934953384644446,0,60,0,0,-60
8415,21,22747.05854824452,0.32284846745710083,0,51,0,0,-51
8416,25,113538.49854519601,0.17594157112914757,1,141,14456,5470,19785
8417,38,88212.35634920259,0.07321146049606111,0,10,0,0,-10
8418,36,42391.66698277669,0.21113128474761522,1,177,5570,2541,7934
8419,52,50032.41700519735,0.09401552158972132,1,192,7387,3442,10637
8420,23,27164.747257204668,0.021870872735635326,1,28,8744,1423,10139
8421,38,23493.38847707607,0.20495627621323123,1,485,7676,1499,8690
8422,37,21024.36958239578,0.059789779876154935,1,140,5996,2656,8512
8423,37,42604.13265112984,0.07503704612734609,1,1274,6890,2051,7667
8424,22,46150.56603211048,0.08262273653233768,1,567,6678,1972,8083
8425,66,27687.831505339906,0.39655814491847224,1,619,16308,1588,17277
8426,47,23958.93096781693,0.014289193603909497,0,25,0,0,-25
8427,55,21802.31119655696,0.38156956561980454,1,866,8181,1666,8981
8428,58,36221.991027213684,0.1915115087972387,0,70,0,0,-70
8429,72,93233.58470640167,0.1697565893846442,1,425,9124,1386,10085
8430,68,22332.50927193554,0.06018183079160384,1,762,16231,1412,16881
8431,70,48991.2393571277,0.08439177278347772,1,158,5930,2237,8009
8432,30,23942.557328423205,0.17549526193546683,1,1063,6329,1375,6641
8433,40,24282.088925902182,0.1415895300343798,1,1141,8511,1362,8732
8434,30,21621.457945563077,0.16772699676987537,1,470,5386,1765,6681
8435,33,25609.56032215571,0.2617976159702288,1,30,7880,4359,12209
8436,47,58027.835726866266,0.12346126719517332,1,608,6937,3563,9892
8437,33,28606.907353368442,0.1962644259183829,1,189,13352,1363,14526
8438,36,144136.10016247953,0.06467415641068922,0,7,0,0,-7
8439,34,111337.17890467071,0.2334521675708281,0,171,0,0,-171
8440,29,20705.88606043776,0.09057896805990523,0,14,0,0,-14
8441,50,30653.308600937726,0.07584577520978196,0,4,0,0,-4
8442,21,29219.455944977493,0.059297388257419294,1,13,5655,1358,7000
8443,45,27941.242565888377,0.05622693236576852,1,1709,5554,1812,5657
8444,19,32607.374274294118,0.1518086936809466,1,667,8045,2257,9635
8445,71,22032.14896273074,0.3283210753888905,1,627,6117,1550,7040
8446,23,22099.405358021046,0.13282250131945106,0,18,0,0,-18
8447,29,27877.299288826744,0.1382519949930036,1,343,9379,1413,10449
8448,20,27245.446175229892,0.2399721968266597,1,464,7150,2451,9137
8449,40,23621.0101769979,0.004232947166639087,1,825,10301,1939,11415
8450,22,20716.23933256765,0.025086713607920193,1,1079,13098,1602,13621
8451,43,24508.678211170638,0.17873886700744696,1,905,7384,1439,7918
8452,19,31483.64895351021,0.12183337694619031,1,31,13981,3743,17693
8453,30,33931.917152984286,0.043610251933062776,1,97,5940,1457,7300
8454,72,20316.69472697351,0.0663444384092186,1,146,9067,1414,10335
8455,21,21416.84496996514,0.011026764828780778,1,68,6767,2588,9287
8456,66,42897.82897384713,0.1071513391746334,1,389,5648,5088,10347
8457,21,50763.55005147793,0.14360884726385226,1,94,5516,1421,6843
8458,28,29479.95628718352,0.07294393971193913,0,28,0,0,-28
8459,33,22932.75888851687,0.1211915521244717,1,1349,15377,1862,15890
8460,29,35547.58477774414,0.10115287623758691,1,734,10480,1337,11083
8461,32,21200.129700409852,0.13444521067440285,0,3,0,0,-3
8462,18,21373.779984564946,0.07845277372094464,1,1655,12086,2172,12603
8463,40,38947.61115804469,0.04855599077813534,1,553,6275,1369,7091
8464,38,22161.42906286162,0.23528801781743888,0,108,0,0,-108
8465,66,21142.195788499954,0.1251083356593883,1,505,5843,1718,7056
8466,23,28525.006257146717,0.1523101149364806,1,861,6500,2998,8637
8467,64,26379.004872174584,0.4595018216401322,1,2549,5763,1577,4791
8468,27,24637.865562280145,0.20634938143396483,1,394,7642,1566,8814
8469,45,22324.723988178,0.05250396399368005,1,695,5968,2743,8016
8470,56,20823.39476142536,0.09974678347863503,1,121,37179,1559,38617
8471,18,41736.04564446417,0.1366832190126179,1,478,6080,1493,7095
8472,46,22445.099691989468,0.037584286012649154,0,6,0,0,-6
8473,48,26589.496746421548,0.3320262957641538,0,3,0,0,-3
8474,36,20489.52177686465,0.10510125835913327,0,22,0,0,-22
8475,29,24185.20350403813,0.31041760765780885,0,26,0,0,-26
8476,33,21468.476565965084,0.016683018497974152,0,94,0,0,-94
8477,18,33929.02867116343,0.030042557832005535,1,677,5801,2250,7374
8478,22,20954.307395982465,0.21154379645367977,0,67,0,0,-67
8479,35,23605.042152447557,0.2765168648631679,1,235,7942,1609,9316
8480,27,69074.50736954434,0.007511376710693543,1,692,6899,2520,8727
8481,24,34653.22760528369,0.21646072829509622,1,868,5905,1358,6395
8482,23,76168.39656988744,0.04243051259160585,1,280,9478,2242,11440
8483,43,25695.032960963308,0.06502349979052569,1,580,18022,1480,18922
8484,55,27073.35889813776,0.09427771635422648,1,170,8610,1397,9837
8485,64,20489.820573283636,0.33306605000469575,1,178,8077,1644,9543
8486,66,25987.520337897746,0.11413820348554528,1,62,5638,1336,6912
8487,41,25239.575696303928,0.10188867150140213,1,429,5460,1976,7007
8488,35,29320.195790637867,0.007385673355475376,1,86,5771,1376,7061
8489,34,20544.047448861897,0.2115968058839466,1,123,6919,1588,8384
8490,23,29511.693501763977,0.10042042499127513,1,45,8051,2377,10383
8491,27,22716.007654232722,0.07062650000548684,1,215,9053,1846,10684
8492,29,44386.31042340248,0.3717208991003481,1,129,11351,1715,12937
8493,33,27720.545101549535,0.10277842327997476,1,384,5357,1429,6402
8494,52,21030.0887639623,0.13235177652261912,1,630,11323,1474,12167
8495,68,20697.259181732697,0.2441395748907557,1,238,13391,1951,15104
8496,22,20453.153237289254,0.02594552244985399,1,441,5531,1444,6534
8497,18,32939.8903840241,0.07436110943248557,1,197,6101,3470,9374
8498,52,21093.404069328677,0.1258970210283322,1,202,24586,1483,25867
8499,51,20081.991885680996,0.0035289424008104896,0,130,0,0,-130
8500,31,24547.144118176224,0.1634645462073905,1,845,6272,1441,6868
8501,75,20156.37492024279,0.014067661289040863,0,176,0,0,-176
8502,21,21631.320286754537,0.018601185552118604,0,184,0,0,-184
8503,59,32371.906880759067,0.09566803865631054,1,3230,7455,2365,6590
8504,27,20502.907123300483,0.20554936550959735,0,43,0,0,-43
8505,42,21727.257493729492,0.03907727424979817,1,1611,6656,2280,7325
8506,65,21328.18908413823,0.07201366509504682,1,211,47536,1355,48680
8507,46,28521.996375937913,0.18313320037475408,1,286,5319,1468,6501
8508,28,27747.369359179662,0.05471205845144757,1,296,7400,1872,8976
8509,41,45947.582278842136,0.06645768057887173,1,2558,7684,1364,6490
8510,30,23042.643200093164,0.13808473067265184,1,53,5956,1443,7346
8511,25,30880.071630923114,0.00890440792473236,1,458,9183,1825,10550
8512,36,34884.29129813097,0.15269980828024254,1,303,14554,2781,17032
8513,71,22487.639540052907,0.15617004045809627,0,70,0,0,-70
8514,19,23252.62019997357,0.45401721647543586,0,57,0,0,-57
8515,29,23275.561900121556,0.2972659867414823,1,1234,5989,1385,6140
8516,63,20141.135813916106,0.028718697198325895,1,934,15534,1788,16388
8517,50,26380.34707786076,0.19247592517522888,1,568,5396,1390,6218
8518,22,23484.610191181102,0.15671008297404612,0,21,0,0,-21
8519,74,23035.19709623179,0.3155989289778369,0,88,0,0,-88
8520,50,20616.82837982797,0.05689650621678441,1,1099,5518,1492,5911
8521,49,28909.412515252454,0.11173976324919227,1,317,5831,1573,7087
8522,33,27289.65327229626,0.11677645478211045,1,372,7206,2157,8991
8523,43,29346.755561813534,0.01023391218860768,1,13,5248,1776,7011
8524,41,36543.886980720614,0.026625721943672312,1,1072,8370,1599,8897
8525,27,20055.981339396996,0.07930879414284302,0,25,0,0,-25
8526,24,20918.10931400067,0.1958486126248848,1,1413,10474,2585,11646
8527,54,20590.02767949951,0.12432581378839266,0,24,0,0,-24
8528,19,36387.062382347845,0.31486026314368837,0,7,0,0,-7
8529,72,27016.685769965043,0.0975284936293963,1,425,10563,1927,12065
8530,35,32775.77157730941,0.04192303449132706,1,81,20558,1415,21892
8531,36,22819.500531619367,0.4205800411906839,1,86,6821,1995,8730
8532,28,27250.56732219664,0.045780350039164655,1,349,7354,3280,10285
8533,32,28917.857087985514,0.01551643180297604,1,85,7487,2190,9592
8534,24,51464.505474056496,0.2691907953638796,0,15,0,0,-15
8535,30,28297.312028819793,0.05269288873951357,1,183,6578,1345,7740
8536,47,29921.097395927743,0.07548914021235853,1,220,7854,2276,9910
8537,23,23596.38863988457,0.0168034773608513,0,63,0,0,-63
8538,26,22586.129355863668,0.1332178714813226,1,385,14238,1581,15434
8539,62,20689.597662684944,0.2785444201365418,1,693,8262,2268,9837
8540,20,33243.20875809313,0.269173263142343,0,13,0,0,-13
8541,68,29388.77435477136,0.08120434136535934,1,869,8138,2196,9465
8542,27,86766.53103505203,0.037814103578375585,1,614,7888,1362,8636
8543,44,23497.866070111522,0.044761835613865666,1,222,11233,1542,12553
8544,72,24439.317703332785,0.016264550981445875,0,75,0,0,-75
8545,62,22106.354055486572,0.09267656628483284,1,166,7283,2249,9366
8546,18,30042.837026093126,0.186308438987055,1,327,10707,1639,12019
8547,34,33140.80360254731,0.02019013986183227,1,238,7122,2122,9006
8548,39,22823.636615574396,0.13240853481723835,1,23,7549,2297,9823
8549,64,20577.621086931926,0.14515762586221778,0,15,0,0,-15
8550,35,30666.741012259747,0.005899855888243131,1,127,6221,2219,8313
8551,40,30304.644659172798,0.17421501512955256,1,330,17183,2233,19086
8552,56,22281.7329029691,0.049199014295977124,1,721,5358,1441,6078
8553,73,27338.91174422091,0.07457914834798034,1,993,15041,3235,17283
8554,31,25023.648625246136,0.14724078121826367,0,52,0,0,-52
8555,51,24809.017049784135,0.2744552812148797,1,1036,5938,1504,6406
8556,21,22694.924999055267,0.039700950576330704,1,797,5806,2002,7011
8557,32,40778.64411528962,0.054984217631497925,1,147,5662,1554,7069
8558,48,45125.05879372327,0.024659826739906774,1,104,5944,1357,7197
8559,18,24362.64019340373,0.07558925713553319,1,323,5894,1467,7038
8560,61,25339.633937930408,0.12219508657439454,1,298,7102,2500,9304
8561,28,35699.347641898574,0.13343054898383308,1,486,5437,1418,6369
8562,45,22317.526227178507,0.10417788328461891,0,53,0,0,-53
8563,18,26049.77429113939,0.029481678589996934,0,8,0,0,-8
8564,33,20055.50378168463,0.06901087769023286,1,501,8640,2153,10292
8565,25,23857.799284189474,0.07258332311811101,1,245,7013,2001,8769
8566,55,31961.757311810976,0.024888523360105066,1,42,5459,1940,7357
8567,45,21874.718240764112,0.2154453541665696,1,1613,5552,1342,5281
8568,57,49799.9433330313,0.03428613327483537,0,85,0,0,-85
8569,26,30480.211557072238,0.002591069306523728,0,17,0,0,-17
8570,49,25764.955115074004,0.3324112388923385,1,123,9466,1970,11313
8571,57,46379.05601492273,0.2254321744743106,1,117,6274,2687,8844
8572,75,44919.710873411255,0.177394740843361,0,97,0,0,-97
8573,34,37601.72666634702,0.18373900085073222,1,428,6781,2708,9061
8574,30,42917.84449844181,0.21539336337524986,1,245,38690,1566,40011
8575,34,28444.34170500157,0.022463185272348606,1,361,16809,1899,18347
8576,74,26550.229990578016,0.2217746705864684,1,1010,8819,3389,11198
8577,21,21097.583696169062,0.11535907302822203,0,3,0,0,-3
8578,40,36736.02792109206,0.052252316855440614,1,956,27250,2375,28669
8579,52,70701.04847466963,0.11951809097859467,1,707,11381,1576,12250
8580,22,21220.33918231105,0.20963834593715538,1,224,5334,3269,8379
8581,30,22068.7787425029,0.01787179847553461,1,720,6194,1624,7098
8582,21,20476.842485848534,0.04115606157728346,1,317,8575,2398,10656
8583,44,20656.51130759675,0.2857532223578362,1,158,8512,2431,10785
8584,26,21769.73548535684,0.042537792063911464,1,445,7778,2616,9949
8585,39,32117.03380119382,0.15896267184820834,1,852,6383,1337,6868
8586,36,39432.348661047734,0.035158715200002064,1,469,5751,4272,9554
8587,44,30657.24896243351,0.20816629498958703,0,52,0,0,-52
8588,29,24835.468944621258,0.03541556027044445,1,306,6813,2967,9474
8589,56,20183.44550572521,0.03044018777345106,1,242,6280,2568,8606
8590,55,48580.19273103756,0.01254998546509342,1,385,54996,1777,56388
8591,31,20829.355826370596,0.03371257659480171,1,2584,38153,1749,37318
8592,73,79168.07772163353,0.1025681146685886,1,75,5844,3599,9368
8593,67,28288.54298954644,0.026587716896376918,0,32,0,0,-32
8594,52,31062.345626071816,0.08132042879575475,1,143,5411,4209,9477
8595,31,32605.707498315292,0.16216152459776334,1,262,5474,1979,7191
8596,23,22627.43744563765,0.09154078087293165,1,808,6667,1632,7491
8597,24,23884.372440620413,0.1013681694796969,1,63,12192,1411,13540
8598,43,22919.38902832018,0.28889582678188863,1,325,8155,2927,10757
8599,48,72257.58428839923,0.027201485448929606,1,800,10729,1629,11558
8600,25,31039.474558870003,0.04616120579405856,1,300,7976,1439,9115
8601,66,39879.62039929512,0.05628803511972034,1,137,5253,2304,7420
8602,21,20405.462348727422,0.43666204539657844,1,67,13165,1752,14850
8603,24,33091.305510264574,0.020762633511875035,1,209,5425,1387,6603
8604,55,61944.814651734305,0.002972169748348306,1,285,7005,1570,8290
8605,74,20254.92272464124,0.1932858615021876,1,148,5780,2941,8573
8606,42,47299.66846280046,0.012513319721315641,1,725,16270,1690,17235
8607,36,33340.59652837349,0.09592297547452243,1,236,10010,2045,11819
8608,53,20219.619400308355,0.03816973600912504,0,59,0,0,-59
8609,31,21256.683919285173,0.18245751509451225,1,580,6030,1337,6787
8610,60,25577.93168269377,0.5458065816272946,1,65,6907,3053,9895
8611,36,45047.21492692008,0.022434723646715084,1,245,7771,1499,9025
8612,56,29263.96930389264,0.14151924781237565,1,281,17236,1362,18317
8613,35,20028.788991677055,0.15658246950163446,0,9,0,0,-9
8614,44,23010.0596560704,0.04943813730300318,1,716,9891,2760,11935
8615,18,45763.85502982272,0.013386199247364295,0,282,0,0,-282
8616,33,24304.76580485332,0.013318110386954697,1,141,77907,1567,79333
8617,39,22374.959531777342,0.006825559458634874,0,6,0,0,-6
8618,58,20162.493031812402,0.09048281055817106,1,924,6794,1855,7725
8619,52,26585.681864949962,0.3415966580055662,0,93,0,0,-93
8620,27,36585.13307721112,0.4080825070218888,1,393,5845,1671,7123
8621,52,47045.68176258726,0.0033785578215868818,1,149,6669,1663,8183
8622,30,42644.01355810614,0.17523143604304234,0,205,0,0,-205
8623,41,41401.140176820554,0.1795925914887306,0,29,0,0,-29
8624,28,22875.832239752992,0.46258317888698947,1,1308,5779,2141,6612
8625,58,30873.9964594775,0.24182269975914272,0,45,0,0,-45
8626,20,21516.981724015935,0.17135612672187045,1,316,5679,1430,6793
