ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
12950,1,0,34,0,-34
12951,0,0,139,0,-139
12952,1,0,6,0,-6
12953,1,1,435,2250,1815
12954,0,0,36,0,-36
12955,1,1,300,1485,1185
12956,0,0,19,0,-19
12957,0,0,19,0,-19
12958,1,1,2173,1206,-967
12959,1,0,10,0,-10
12960,1,0,25,0,-25
12961,0,0,113,0,-113
12962,1,0,25,0,-25
12963,1,1,1217,1221,4
12964,0,0,35,0,-35
12965,1,1,467,1229,762
12966,0,0,37,0,-37
12967,0,0,30,0,-30
12968,0,0,4,0,-4
12969,0,0,85,0,-85
12970,1,0,80,0,-80
12971,1,0,56,0,-56
12972,1,0,62,0,-62
12973,0,0,131,0,-131
12974,1,1,156,1378,1222
12975,1,0,62,0,-62
12976,1,1,294,1286,992
12977,1,1,642,2026,1384
12978,1,1,1229,1268,39
12979,1,1,1523,1844,321
12980,1,0,76,0,-76
12981,1,0,44,0,-44
12982,0,0,4,0,-4
12983,1,0,35,0,-35
12984,0,0,44,0,-44
12985,1,0,58,0,-58
12986,1,1,1345,1202,-143
12987,1,1,436,2007,1571
12988,1,1,349,1293,944
12989,1,1,186,1418,1232
12990,1,0,37,0,-37
12991,1,1,263,1228,965
12992,1,1,838,2429,1591
12993,1,1,1032,1992,960
12994,1,1,840,1297,457
12995,0,0,40,0,-40
12996,0,0,19,0,-19
12997,1,1,15,1474,1459
12998,0,0,63,0,-63
12999,0,0,57,0,-57
13000,1,0,29,0,-29
13001,0,0,30,0,-30
13002,1,0,3,0,-3
13003,1,0,17,0,-17
13004,1,0,76,0,-76
13005,1,1,1140,1296,156
13006,1,0,13,0,-13
13007,0,0,1,0,-1
13008,0,0,4,0,-4
13009,0,0,2,0,-2
13010,0,0,52,0,-52
13011,1,1,280,1327,1047
13012,1,0,160,0,-160
13013,1,1,100,1340,1240
13014,1,0,0,0,0
13015,0,0,86,0,-86
13016,0,0,116,0,-116
13017,1,1,373,1534,1161
13018,1,0,22,0,-22
13019,0,0,12,0,-12
13020,1,0,26,0,-26
13021,0,0,45,0,-45
13022,0,0,72,0,-72
13023,1,0,93,0,-93
13024,1,0,30,0,-30
13025,1,1,201,1241,1040
13026,1,0,193,0,-193
13027,0,0,73,0,-73
13028,1,1,175,1500,1325
13029,1,0,27,0,-27
13030,1,0,8,0,-8
13031,1,0,59,0,-59
13032,1,0,5,0,-5
13033,1,0,36,0,-36
13034,0,0,23,0,-23
13035,0,0,4,0,-4
13036,1,0,1,0,-1
13037,1,0,65,0,-65
13038,1,0,39,0,-39
13039,0,0,57,0,-57
13040,1,1,1357,1640,283
13041,1,0,23,0,-23
13042,1,0,66,0,-66
13043,1,1,2200,1783,-417
13044,1,0,46,0,-46
13045,1,0,72,0,-72
13046,1,0,50,0,-50
13047,0,0,105,0,-105
13048,1,0,47,0,-47
13049,0,0,50,0,-50
13050,1,1,568,2005,1437
13051,1,1,328,1261,933
13052,1,1,123,2176,2053
13053,1,0,2,0,-2
13054,0,0,4,0,-4
13055,0,0,32,0,-32
13056,0,0,13,0,-13
13057,0,0,21,0,-21
13058,0,0,108,0,-108
13059,1,0,273,0,-273
13060,1,1,680,1314,634
13061,1,0,98,0,-98
13062,0,0,19,0,-19
13063,1,0,79,0,-79
13064,1,0,29,0,-29
13065,1,0,19,0,-19
13066,1,0,0,0,0
13067,0,0,122,0,-122
13068,1,0,7,0,-7
13069,1,1,189,1254,1065
13070,0,0,79,0,-79
13071,1,1,144,1580,1436
13072,0,0,30,0,-30
13073,0,0,149,0,-149
13074,1,0,9,0,-9
13075,1,0,53,0,-53
13076,1,1,620,1423,803
13077,1,0,2,0,-2
13078,1,0,117,0,-117
13079,0,0,40,0,-40
13080,1,1,644,1293,649
13081,1,0,146,0,-146
13082,0,0,18,0,-18
13083,0,0,24,0,-24
13084,0,0,9,0,-9
13085,0,0,52,0,-52
13086,1,0,89,0,-89
13087,0,0,33,0,-33
13088,1,0,198,0,-198
13089,1,1,98,1261,1163
13090,0,0,33,0,-33
13091,0,0,112,0,-112
13092,1,0,33,0,-33
13093,1,0,30,0,-30
13094,0,0,95,0,-95
13095,0,0,23,0,-23
13096,1,0,12,0,-12
13097,0,0,66,0,-66
13098,0,0,17,0,-17
13099,0,0,14,0,-14
13100,0,0,48,0,-48
13101,1,0,94,0,-94
13102,1,1,358,1680,1322
13103,0,0,21,0,-21
13104,1,1,541,1764,1223
13105,0,0,16,0,-16
13106,1,0,2,0,-2
13107,0,0,84,0,-84
13108,1,1,1271,1285,14
13109,1,1,1019,1210,191
13110,1,0,32,0,-32
13111,0,0,37,0,-37
13112,1,1,133,1200,1067
13113,0,0,6,0,-6
13114,1,0,19,0,-19
13115,1,1,744,1398,654
13116,1,1,1008,1526,518
13117,1,1,39,1292,1253
13118,1,1,1096,1254,158
13119,0,0,23,0,-23
13120,1,0,73,0,-73
13121,1,0,70,0,-70
13122,1,0,21,0,-21
13123,1,1,99,1741,1642
13124,1,0,8,0,-8
13125,0,0,17,0,-17
13126,0,0,114,0,-114
13127,1,1,991,1288,297
13128,1,0,15,0,-15
13129,1,1,36,1699,1663
13130,1,0,18,0,-18
13131,1,1,171,1477,1306
13132,0,0,10,0,-10
13133,1,1,201,1224,1023
13134,1,0,49,0,-49
13135,0,0,57,0,-57
13136,0,0,1,0,-1
13137,1,1,1351,1528,177
13138,0,0,49,0,-49
13139,0,0,65,0,-65
13140,0,0,4,0,-4
13141,0,0,77,0,-77
13142,0,0,15,0,-15
13143,1,1,66,1778,1712
13144,1,1,206,1572,1366
13145,1,1,388,1589,1201
13146,0,0,15,0,-15
13147,1,1,542,1203,661
13148,0,0,113,0,-113
13149,0,0,94,0,-94
13150,1,0,74,0,-74
13151,0,0,46,0,-46
13152,1,1,1092,2126,1034
13153,1,0,19,0,-19
13154,1,1,921,1617,696
13155,1,0,20,0,-20
13156,0,0,59,0,-59
13157,0,0,8,0,-8
13158,1,1,259,1455,1196
13159,0,0,27,0,-27
13160,1,0,62,0,-62
13161,0,0,211,0,-211
13162,1,0,27,0,-27
13163,0,0,74,0,-74
13164,1,1,1379,1269,-110
13165,1,0,30,0,-30
13166,0,0,12,0,-12
13167,0,0,33,0,-33
13168,0,0,64,0,-64
13169,0,0,111,0,-111
13170,1,1,216,1264,1048
13171,1,0,24,0,-24
13172,0,0,5,0,-5
13173,1,1,133,3348,3215
13174,0,0,12,0,-12
13175,0,0,27,0,-27
13176,0,0,129,0,-129
13177,1,1,293,1272,979
13178,1,1,192,1759,1567
13179,1,0,26,0,-26
13180,1,0,3,0,-3
13181,0,0,16,0,-16
13182,0,0,81,0,-81
13183,0,0,2,0,-2
13184,1,0,5,0,-5
13185,0,0,59,0,-59
13186,0,0,105,0,-105
13187,0,0,43,0,-43
13188,1,1,1013,1516,503
13189,1,0,81,0,-81
13190,0,0,111,0,-111
13191,1,0,148,0,-148
13192,1,0,89,0,-89
13193,1,1,537,1571,1034
13194,1,0,2,0,-2
13195,0,0,152,0,-152
13196,0,0,15,0,-15
13197,1,0,65,0,-65
13198,1,0,13,0,-13
13199,0,0,3,0,-3
13200,1,0,29,0,-29
13201,1,0,198,0,-198
13202,0,0,207,0,-207
13203,1,1,689,1339,650
13204,1,1,501,1609,1108
13205,1,1,406,1772,1366
13206,0,0,2,0,-2
13207,0,0,48,0,-48
13208,1,0,5,0,-5
13209,1,0,40,0,-40
13210,0,0,59,0,-59
13211,1,1,2044,2049,5
13212,0,0,5,0,-5
13213,1,1,189,2153,1964
13214,0,0,67,0,-67
13215,1,0,12,0,-12
13216,1,0,32,0,-32
13217,1,1,492,1427,935
13218,1,1,427,1409,982
13219,0,0,160,0,-160
13220,0,0,40,0,-40
13221,0,0,19,0,-19
13222,0,0,15,0,-15
13223,1,0,29,0,-29
13224,1,1,274,1327,1053
13225,0,0,0,0,0
13226,0,0,10,0,-10
13227,0,0,14,0,-14
13228,1,1,278,1622,1344
13229,1,0,66,0,-66
13230,1,1,123,2228,2105
13231,0,0,100,0,-100
13232,0,0,24,0,-24
13233,1,1,25,1395,1370
13234,1,0,28,0,-28
13235,1,0,21,0,-21
13236,0,0,49,0,-49
13237,1,0,43,0,-43
13238,1,1,137,1225,1088
13239,1,1,3025,1681,-1344
13240,1,0,10,0,-10
13241,0,0,31,0,-31
13242,1,1,267,1382,1115
13243,0,0,29,0,-29
13244,0,0,26,0,-26
13245,1,0,79,0,-79
13246,1,1,636,1511,875
13247,0,0,97,0,-97
13248,1,0,38,0,-38
13249,0,0,72,0,-72
13250,0,0,57,0,-57
13251,1,1,1227,2050,823
13252,1,1,26,1752,1726
13253,1,0,71,0,-71
13254,1,0,8,0,-8
13255,0,0,15,0,-15
13256,1,1,315,1318,1003
13257,1,0,18,0,-18
13258,1,1,428,1254,826
13259,1,1,1355,1280,-75
13260,0,0,30,0,-30
13261,1,1,1264,1220,-44
13262,1,0,31,0,-31
13263,0,0,29,0,-29
13264,0,0,30,0,-30
13265,0,0,84,0,-84
13266,1,1,672,1291,619
13267,1,0,28,0,-28
13268,1,1,587,1297,710
13269,0,0,7,0,-7
13270,1,1,186,1496,1310
13271,0,0,37,0,-37
13272,1,0,2,0,-2
13273,0,0,53,0,-53
13274,1,0,24,0,-24
13275,0,0,156,0,-156
13276,1,1,217,1285,1068
13277,1,0,35,0,-35
13278,0,0,47,0,-47
13279,0,0,17,0,-17
13280,1,1,289,1260,971
13281,0,0,7,0,-7
13282,0,0,1,0,-1
13283,0,0,13,0,-13
13284,0,0,33,0,-33
13285,1,0,66,0,-66
13286,0,0,108,0,-108
13287,1,0,8,0,-8
13288,1,0,0,0,0
13289,0,0,51,0,-51
13290,0,0,18,0,-18
13291,0,0,116,0,-116
13292,0,0,95,0,-95
13293,0,0,11,0,-11
13294,0,0,22,0,-22
13295,1,1,308,1234,926
13296,1,1,589,3574,2985
13297,1,1,365,1277,912
13298,1,0,8,0,-8
13299,1,1,121,1484,1363
13300,1,0,36,0,-36
13301,1,0,26,0,-26
13302,1,1,1724,1241,-483
13303,1,0,119,0,-119
13304,1,1,163,1355,1192
13305,0,0,21,0,-21
13306,0,0,31,0,-31
13307,0,0,48,0,-48
13308,1,1,328,1275,947
13309,0,0,7,0,-7
13310,1,0,2,0,-2
13311,0,0,41,0,-41
13312,1,0,5,0,-5
13313,0,0,16,0,-16
13314,1,1,231,1374,1143
13315,1,0,43,0,-43
13316,1,0,4,0,-4
13317,1,1,379,1485,1106
13318,1,0,11,0,-11
13319,0,0,81,0,-81
13320,1,0,45,0,-45
13321,0,0,15,0,-15
13322,1,0,126,0,-126
13323,1,0,4,0,-4
13324,1,0,141,0,-141
13325,1,1,239,2118,1879
13326,1,0,13,0,-13
13327,0,0,62,0,-62
13328,0,0,82,0,-82
13329,0,0,34,0,-34
13330,1,0,3,0,-3
13331,1,0,98,0,-98
13332,0,0,3,0,-3
13333,1,0,10,0,-10
13334,1,1,517,1421,904
13335,1,1,133,1831,1698
13336,1,0,20,0,-20
13337,0,0,46,0,-46
13338,0,0,24,0,-24
13339,1,1,158,1415,1257
13340,0,0,38,0,-38
13341,0,0,110,0,-110
13342,1,0,105,0,-105
13343,1,1,77,1380,1303
13344,1,1,1135,1335,200
13345,0,0,20,0,-20
13346,1,0,90,0,-90
13347,1,0,33,0,-33
13348,0,0,7,0,-7
13349,0,0,62,0,-62
13350,0,0,18,0,-18
13351,1,1,903,2601,1698
13352,1,1,149,1236,1087
13353,1,1,713,1284,571
13354,0,0,86,0,-86
13355,0,0,71,0,-71
13356,0,0,37,0,-37
13357,0,0,101,0,-101
13358,1,1,604,1304,700
13359,0,0,29,0,-29
13360,1,0,312,0,-312
13361,0,0,25,0,-25
13362,0,0,88,0,-88
13363,1,0,14,0,-14
13364,0,0,8,0,-8
13365,1,0,88,0,-88
13366,0,0,124,0,-124
13367,0,0,58,0,-58
13368,0,0,28,0,-28
13369,0,0,13,0,-13
13370,1,0,42,0,-42
13371,1,0,5,0,-5
13372,0,0,22,0,-22
13373,0,0,17,0,-17
13374,1,1,714,1211,497
13375,0,0,95,0,-95
13376,0,0,53,0,-53
13377,1,0,30,0,-30
13378,1,1,166,1257,1091
13379,0,0,20,0,-20
13380,1,0,5,0,-5
13381,0,0,33,0,-33
13382,1,1,463,1352,889
13383,1,0,32,0,-32
13384,1,1,204,1363,1159
13385,1,1,221,2076,1855
13386,0,0,101,0,-101
13387,1,1,683,1308,625
13388,1,1,166,1221,1055
13389,1,1,2717,1557,-1160
13390,1,0,73,0,-73
13391,1,1,2091,1397,-694
13392,0,0,136,0,-136
13393,0,0,110,0,-110
13394,0,0,183,0,-183
13395,0,0,95,0,-95
13396,0,0,151,0,-151
13397,0,0,163,0,-163
13398,1,0,62,0,-62
13399,1,1,325,1311,986
13400,0,0,18,0,-18
13401,1,1,266,1234,968
13402,1,1,858,2145,1287
13403,0,0,218,0,-218
13404,1,1,206,1438,1232
13405,0,0,19,0,-19
13406,1,0,26,0,-26
13407,1,0,157,0,-157
13408,1,1,1083,2695,1612
13409,0,0,146,0,-146
13410,1,1,528,2187,1659
13411,0,0,44,0,-44
13412,0,0,16,0,-16
13413,0,0,3,0,-3
13414,0,0,76,0,-76
13415,1,0,41,0,-41
13416,0,0,58,0,-58
13417,1,0,86,0,-86
13418,0,0,28,0,-28
13419,0,0,4,0,-4
13420,0,0,26,0,-26
13421,0,0,50,0,-50
13422,1,1,606,1339,733
13423,1,1,348,2044,1696
13424,1,0,77,0,-77
13425,0,0,8,0,-8
13426,1,0,14,0,-14
13427,1,0,31,0,-31
13428,0,0,1,0,-1
13429,1,1,1561,1284,-277
13430,1,1,226,1275,1049
13431,1,1,412,1242,830
13432,1,1,502,1337,835
13433,1,0,29,0,-29
13434,0,0,34,0,-34
13435,0,0,44,0,-44
13436,1,1,446,1982,1536
13437,0,0,70,0,-70
13438,1,1,307,2616,2309
13439,1,1,139,1637,1498
13440,1,0,18,0,-18
13441,1,0,30,0,-30
13442,0,0,97,0,-97
13443,0,0,207,0,-207
13444,0,0,3,0,-3
13445,1,1,381,1243,862
13446,0,0,1,0,-1
13447,1,0,129,0,-129
13448,1,1,325,1646,1321
13449,0,0,64,0,-64
13450,1,1,587,1399,812
13451,0,0,17,0,-17
13452,1,1,502,1336,834
13453,0,0,1,0,-1
13454,0,0,90,0,-90
13455,0,0,10,0,-10
13456,1,0,2,0,-2
13457,1,1,322,1371,1049
13458,1,1,251,1215,964
13459,1,0,12,0,-12
13460,0,0,94,0,-94
13461,0,0,107,0,-107
13462,0,0,25,0,-25
13463,1,0,55,0,-55
13464,1,1,371,1237,866
13465,0,0,181,0,-181
13466,1,1,650,1275,625
13467,1,1,93,1369,1276
13468,1,0,93,0,-93
13469,1,1,285,1203,918
13470,1,0,41,0,-41
13471,1,1,218,2795,2577
13472,1,0,4,0,-4
13473,0,0,81,0,-81
13474,0,0,23,0,-23
13475,1,1,1783,1207,-576
13476,1,0,191,0,-191
13477,1,0,66,0,-66
13478,0,0,7,0,-7
13479,0,0,0,0,0
13480,0,0,249,0,-249
13481,0,0,5,0,-5
13482,0,0,97,0,-97
13483,1,1,598,2197,1599
13484,1,1,45,1758,1713
13485,1,1,1867,1239,-628
13486,1,1,221,1476,1255
13487,1,0,38,0,-38
13488,0,0,12,0,-12
13489,1,0,8,0,-8
13490,1,0,7,0,-7
13491,1,1,631,1220,589
13492,1,1,188,1570,1382
13493,1,1,227,1500,1273
13494,1,0,32,0,-32
13495,1,1,153,1970,1817
13496,1,0,121,0,-121
13497,1,0,10,0,-10
13498,1,1,162,1238,1076
13499,1,1,558,1618,1060
13500,1,0,6,0,-6
13501,1,1,31,1247,1216
13502,0,0,53,0,-53
13503,1,1,393,1814,1421
13504,1,1,543,1732,1189
13505,1,1,487,1316,829
13506,0,0,124,0,-124
13507,0,0,8,0,-8
13508,1,0,69,0,-69
13509,1,0,78,0,-78
13510,1,1,1363,2042,679
13511,0,0,70,0,-70
13512,1,0,36,0,-36
13513,0,0,29,0,-29
13514,0,0,42,0,-42
13515,1,0,44,0,-44
13516,1,0,42,0,-42
13517,0,0,38,0,-38
13518,0,0,49,0,-49
13519,0,0,37,0,-37
13520,0,0,112,0,-112
13521,0,0,14,0,-14
13522,0,0,139,0,-139
13523,1,1,35,2351,2316
13524,0,0,8,0,-8
13525,1,1,412,1679,1267
13526,0,0,84,0,-84
13527,1,1,401,1208,807
13528,0,0,66,0,-66
13529,1,1,89,1858,1769
13530,1,1,830,1205,375
13531,1,1,198,1502,1304
13532,1,1,714,2059,1345
13533,1,0,16,0,-16
13534,1,0,61,0,-61
13535,1,0,8,0,-8
13536,1,0,18,0,-18
13537,1,0,71,0,-71
13538,1,1,301,1806,1505
13539,1,1,830,2150,1320
13540,1,1,151,1461,1310
13541,0,0,70,0,-70
13542,1,0,22,0,-22
13543,1,1,996,1251,255
13544,0,0,22,0,-22
13545,1,0,143,0,-143
13546,1,0,91,0,-91
13547,1,0,18,0,-18
13548,0,0,66,0,-66
13549,1,0,3,0,-3
13550,0,0,10,0,-10
13551,0,0,52,0,-52
13552,0,0,97,0,-97
13553,1,0,55,0,-55
13554,1,1,439,1294,855
13555,0,0,13,0,-13
13556,0,0,29,0,-29
13557,0,0,45,0,-45
13558,1,0,109,0,-109
13559,1,0,48,0,-48
13560,1,1,576,2937,2361
13561,0,0,174,0,-174
13562,1,0,7,0,-7
13563,1,1,1367,1328,-39
13564,0,0,9,0,-9
13565,1,1,208,1606,1398
13566,1,0,150,0,-150
13567,0,0,91,0,-91
13568,1,1,218,1919,1701
13569,1,1,478,5612,5134
13570,1,0,39,0,-39
13571,0,0,83,0,-83
13572,1,0,34,0,-34
13573,1,0,33,0,-33
13574,0,0,69,0,-69
13575,1,0,87,0,-87
13576,1,0,9,0,-9
13577,0,0,1,0,-1
13578,1,1,294,1595,1301
13579,1,0,44,0,-44
13580,1,0,30,0,-30
13581,1,0,8,0,-8
13582,0,0,4,0,-4
13583,1,0,12,0,-12
13584,1,0,8,0,-8
13585,0,0,233,0,-233
13586,0,0,21,0,-21
13587,0,0,62,0,-62
13588,0,0,19,0,-19
13589,1,1,199,1265,1066
13590,1,0,24,0,-24
13591,1,0,53,0,-53
13592,1,1,679,1282,603
13593,1,1,755,1930,1175
13594,0,0,13,0,-13
13595,0,0,88,0,-88
13596,1,1,186,1808,1622
13597,1,1,194,1632,1438
13598,0,0,61,0,-61
13599,1,1,404,1201,797
13600,0,0,101,0,-101
13601,1,1,835,1285,450
13602,0,0,53,0,-53
13603,1,1,423,1990,1567
13604,1,0,9,0,-9
13605,1,1,619,2760,2141
13606,1,1,136,1248,1112
13607,1,1,558,1630,1072
13608,1,0,55,0,-55
13609,0,0,145,0,-145
13610,1,1,539,1395,856
13611,0,0,13,0,-13
13612,1,0,69,0,-69
13613,1,0,0,0,0
13614,0,0,21,0,-21
13615,0,0,37,0,-37
13616,0,0,14,0,-14
13617,1,0,7,0,-7
13618,0,0,95,0,-95
13619,1,1,239,1429,1190
13620,1,1,713,2202,1489
13621,0,0,53,0,-53
13622,1,1,104,1290,1186
13623,1,1,516,2449,1933
13624,0,0,58,0,-58
13625,1,1,303,1450,1147
13626,1,1,168,1321,1153
13627,1,1,1873,1298,-575
13628,0,0,34,0,-34
13629,0,0,42,0,-42
13630,1,1,711,1264,553
13631,1,0,7,0,-7
13632,0,0,109,0,-109
13633,1,0,212,0,-212
13634,0,0,44,0,-44
13635,1,0,83,0,-83
13636,0,0,4,0,-4
13637,1,1,1559,1381,-178
13638,1,1,26,1268,1242
13639,0,0,44,0,-44
13640,1,0,22,0,-22
13641,0,0,73,0,-73
13642,0,0,19,0,-19
13643,0,0,6,0,-6
13644,1,0,62,0,-62
13645,1,0,5,0,-5
13646,0,0,5,0,-5
13647,0,0,56,0,-56
13648,0,0,21,0,-21
13649,1,0,61,0,-61
13650,0,0,7,0,-7
13651,1,1,437,1716,1279
13652,1,1,682,1540,858
13653,1,0,7,0,-7
13654,1,0,131,0,-131
13655,0,0,227,0,-227
13656,1,1,411,1526,1115
13657,0,0,17,0,-17
13658,1,1,1101,1652,551
13659,1,1,134,1267,1133
13660,0,0,149,0,-149
13661,1,1,430,1424,994
13662,0,0,42,0,-42
13663,0,0,138,0,-138
13664,0,0,148,0,-148
13665,0,0,34,0,-34
13666,1,1,452,1297,845
13667,0,0,40,0,-40
13668,0,0,5,0,-5
13669,0,0,3,0,-3
13670,1,0,16,0,-16
13671,1,1,702,1600,898
13672,0,0,9,0,-9
13673,0,0,70,0,-70
13674,0,0,91,0,-91
13675,0,0,24,0,-24
13676,0,0,78,0,-78
13677,0,0,73,0,-73
13678,0,0,29,0,-29
13679,1,1,1249,1548,299
13680,1,0,22,0,-22
13681,1,0,28,0,-28
13682,0,0,79,0,-79
13683,0,0,43,0,-43
13684,0,0,10,0,-10
13685,0,0,97,0,-97
13686,1,0,55,0,-55
13687,1,0,84,0,-84
13688,1,0,41,0,-41
13689,1,0,76,0,-76
13690,1,1,1026,1502,476
13691,1,1,859,1448,589
13692,1,1,86,1297,1211
13693,0,0,13,0,-13
13694,1,0,47,0,-47
13695,1,1,119,1383,1264
13696,1,1,350,1332,982
13697,1,1,861,1981,1120
13698,0,0,11,0,-11
13699,0,0,16,0,-16
13700,0,0,129,0,-129
13701,1,0,73,0,-73
13702,0,0,2,0,-2
13703,1,1,2468,1514,-954
13704,1,1,733,1297,564
13705,0,0,53,0,-53
13706,0,0,9,0,-9
13707,0,0,32,0,-32
13708,1,0,18,0,-18
13709,0,0,66,0,-66
13710,0,0,0,0,0
13711,1,1,2602,3418,816
13712,1,0,31,0,-31
13713,0,0,56,0,-56
13714,1,0,118,0,-118
13715,0,0,29,0,-29
13716,0,0,62,0,-62
13717,1,0,60,0,-60
13718,1,1,193,1334,1141
13719,0,0,14,0,-14
13720,1,0,25,0,-25
13721,1,1,173,3441,3268
13722,1,1,82,1218,1136
13723,0,0,115,0,-115
13724,0,0,7,0,-7
13725,0,0,115,0,-115
13726,1,0,5,0,-5
13727,1,1,81,1338,1257
13728,0,0,29,0,-29
13729,0,0,5,0,-5
13730,0,0,66,0,-66
13731,0,0,88,0,-88
13732,1,1,366,1530,1164
13733,1,0,49,0,-49
13734,0,0,0,0,0
13735,1,1,338,1357,1019
13736,0,0,44,0,-44
13737,1,1,221,1593,1372
13738,0,0,99,0,-99
13739,1,1,312,1480,1168
13740,0,0,24,0,-24
13741,0,0,23,0,-23
13742,0,0,39,0,-39
13743,0,0,9,0,-9
13744,1,0,15,0,-15
13745,0,0,28,0,-28
13746,1,1,508,1379,871
13747,1,1,53,1326,1273
13748,0,0,36,0,-36
13749,1,1,1043,1202,159
13750,1,1,138,1215,1077
13751,1,0,25,0,-25
13752,1,1,364,1298,934
13753,1,1,226,2504,2278
13754,0,0,12,0,-12
13755,1,1,46,1551,1505
13756,0,0,24,0,-24
13757,0,0,46,0,-46
13758,1,0,81,0,-81
13759,0,0,15,0,-15
13760,1,1,316,1241,925
13761,1,1,533,1274,741
13762,1,0,34,0,-34
13763,0,0,56,0,-56
13764,1,0,4,0,-4
13765,1,0,82,0,-82
13766,1,1,377,1413,1036
13767,0,0,8,0,-8
13768,1,0,18,0,-18
13769,0,0,219,0,-219
13770,1,0,86,0,-86
13771,0,0,78,0,-78
13772,1,1,517,1355,838
13773,1,0,35,0,-35
13774,0,0,26,0,-26
13775,1,0,42,0,-42
13776,0,0,4,0,-4
13777,1,1,1189,1666,477
13778,0,0,126,0,-126
13779,1,1,95,3287,3192
13780,1,0,82,0,-82
13781,1,1,328,2059,1731
13782,1,0,5,0,-5
13783,1,1,232,1461,1229
13784,1,1,167,1335,1168
13785,1,0,58,0,-58
13786,0,0,1,0,-1
13787,1,1,367,1207,840
13788,1,1,746,1302,556
13789,0,0,11,0,-11
13790,0,0,94,0,-94
13791,1,1,596,1239,643
13792,1,0,14,0,-14
13793,1,0,8,0,-8
13794,1,0,5,0,-5
13795,0,0,45,0,-45
13796,0,0,21,0,-21
13797,0,0,34,0,-34
13798,0,0,51,0,-51
13799,0,0,46,0,-46
13800,0,0,4,0,-4
13801,0,0,13,0,-13
13802,0,0,15,0,-15
13803,1,1,367,1274,907
13804,0,0,59,0,-59
13805,1,1,603,2043,1440
13806,0,0,11,0,-11
13807,1,0,95,0,-95
13808,1,1,407,1358,951
13809,1,1,1233,1712,479
13810,0,0,123,0,-123
13811,1,1,443,1375,932
13812,1,1,1060,1541,481
13813,1,0,1,0,-1
13814,0,0,24,0,-24
13815,0,0,78,0,-78
13816,0,0,7,0,-7
13817,1,0,39,0,-39
13818,1,1,89,1451,1362
13819,1,0,48,0,-48
13820,1,1,191,1858,1667
13821,1,1,1474,1733,259
13822,0,0,12,0,-12
13823,0,0,3,0,-3
13824,1,1,181,1346,1165
13825,0,0,29,0,-29
13826,1,0,54,0,-54
13827,0,0,91,0,-91
13828,1,0,59,0,-59
13829,0,0,5,0,-5
13830,1,0,93,0,-93
13831,1,0,43,0,-43
13832,1,1,172,1492,1320
13833,1,1,159,1406,1247
13834,1,0,49,0,-49
13835,0,0,75,0,-75
13836,1,0,192,0,-192
13837,1,1,1114,1638,524
13838,0,0,4,0,-4
13839,1,1,1278,1328,50
13840,1,1,52,1270,1218
13841,0,0,102,0,-102
13842,1,0,21,0,-21
13843,0,0,14,0,-14
13844,1,1,121,1611,1490
13845,0,0,16,0,-16
13846,1,1,338,1334,996
13847,0,0,11,0,-11
13848,1,0,107,0,-107
13849,0,0,3,0,-3
13850,1,0,55,0,-55
13851,1,1,347,1686,1339
13852,0,0,53,0,-53
13853,1,1,337,1434,1097
13854,1,0,8,0,-8
13855,1,0,159,0,-159
13856,0,0,13,0,-13
13857,1,1,98,1463,1365
13858,1,1,1086,1428,342
13859,1,1,1150,1318,168
13860,1,1,126,1374,1248
13861,0,0,56,0,-56
13862,1,0,44,0,-44
13863,0,0,60,0,-60
13864,1,0,128,0,-128
13865,1,0,0,0,0
13866,1,1,188,1214,1026
13867,1,0,34,0,-34
13868,1,0,26,0,-26
13869,0,0,23,0,-23
13870,1,0,61,0,-61
13871,1,0,59,0,-59
13872,1,1,878,1576,698
13873,1,1,136,1524,1388
13874,0,0,0,0,0
13875,1,0,3,0,-3
13876,1,1,322,2073,1751
13877,1,1,298,1319,1021
13878,0,0,7,0,-7
13879,0,0,5,0,-5
13880,0,0,55,0,-55
13881,1,0,98,0,-98
13882,1,0,38,0,-38
13883,1,1,1055,1435,380
13884,1,0,79,0,-79
13885,1,0,46,0,-46
13886,1,0,0,0,0
13887,1,1,184,1289,1105
13888,0,0,22,0,-22
13889,1,0,11,0,-11
13890,1,0,34,0,-34
13891,1,1,437,1266,829
13892,1,1,232,1863,1631
13893,1,1,351,1966,1615
13894,0,0,26,0,-26
13895,1,0,79,0,-79
13896,0,0,44,0,-44
13897,1,0,0,0,0
13898,0,0,19,0,-19
13899,1,0,134,0,-134
13900,1,0,17,0,-17
13901,1,0,29,0,-29
13902,0,0,164,0,-164
13903,1,1,318,1271,953
13904,1,0,13,0,-13
13905,0,0,42,0,-42
13906,0,0,6,0,-6
13907,0,0,3,0,-3
13908,1,1,321,2200,1879
13909,1,0,48,0,-48
13910,0,0,122,0,-122
13911,0,0,44,0,-44
13912,1,1,229,1286,1057
13913,1,1,41,1401,1360
13914,1,0,58,0,-58
13915,0,0,5,0,-5
13916,0,0,120,0,-120
13917,0,0,17,0,-17
13918,1,1,103,1338,1235
13919,1,1,553,1402,849
13920,0,0,2,0,-2
13921,0,0,74,0,-74
13922,1,0,22,0,-22
13923,1,0,13,0,-13
13924,0,0,102,0,-102
13925,0,0,28,0,-28
13926,0,0,9,0,-9
13927,1,0,33,0,-33
13928,1,0,55,0,-55
13929,1,0,38,0,-38
13930,1,1,365,1221,856
13931,1,0,62,0,-62
