ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
10273,21,30172.19954720435,0.1582441982024451,0,19,0,0,-19
10274,75,27134.134390361185,0.0773351634059242,1,655,6095,1537,6977
10275,22,21957.85841621778,0.41922278715285194,0,32,0,0,-32
10276,51,20652.361806488174,0.32877945556546945,0,67,0,0,-67
10277,62,21697.111983425566,0.05432000001742967,1,1370,11932,2130,12692
10278,34,28084.489757599,0.028566926564780798,1,68,5258,1799,6989
10279,49,25016.185831069248,0.19402841206824806,1,223,9348,1689,10814
10280,61,22269.00924722088,0.4091520431648533,1,682,14402,1475,15195
10281,75,20547.166610027423,0.014604192564995152,1,937,5336,1615,6014
10282,62,20720.416166949788,0.2873415129552262,0,35,0,0,-35
10283,49,137644.68053794088,0.004810865627246351,1,553,6769,1752,7968
10284,19,27954.492998249654,0.040538850650475376,1,156,5409,1444,6697
10285,67,20305.5822088565,0.10034894133208386,0,98,0,0,-98
10286,66,23658.845737572283,0.12100737201051777,1,1414,27256,2070,27912
10287,29,20577.621605002983,0.4512313247407488,1,833,7772,2125,9064
10288,74,34672.64248358117,0.009809188894001675,1,1558,8813,1478,8733
10289,33,43017.98826262385,0.12412103371853142,1,340,19196,1874,20730
10290,47,26460.34245479957,0.1383567557756936,1,639,5743,1519,6623
10291,23,21908.791805122837,0.15261451615198154,1,308,15449,1916,17057
10292,25,22153.194097906602,0.07245188624002567,1,934,10708,2235,12009
10293,30,27076.834493991693,0.0022706018920415384,1,233,6109,1671,7547
10294,38,90283.56425251628,0.21155249760939257,1,780,23799,1629,24648
10295,40,30511.725062078123,0.032251259800593644,1,504,6199,1714,7409
10296,40,29165.025894136168,0.21257209655251996,0,140,0,0,-140
10297,37,33343.00505291426,0.02150833877234463,0,88,0,0,-88
10298,28,21071.00266409106,0.0652821573795929,1,309,5806,1486,6983
10299,41,28541.772370571463,0.24210947681533773,1,451,5596,1463,6608
10300,23,53299.79080164505,0.03638363401057324,1,592,5835,4929,10172
10301,45,22227.881744355072,0.06566591909068233,1,423,9665,1543,10785
10302,25,20163.332065451857,0.004419876935211693,1,1212,11116,1466,11370
10303,56,20855.87362578284,0.08314310489539899,0,31,0,0,-31
10304,63,20313.304905780315,0.16450943935300213,0,7,0,0,-7
10305,43,22784.599622796588,0.236983225191065,1,99,9436,2074,11411
10306,23,35705.621815584265,0.2065011813192178,1,313,10403,2715,12805
10307,30,25396.126752396438,0.31319379375304235,1,80,10376,1672,11968
10308,43,20606.42125679895,0.10253637468402942,1,1336,7768,2214,8646
10309,19,31411.050664991104,0.0719725836921273,0,68,0,0,-68
10310,18,35649.09707896419,0.09821374957642828,1,1020,6186,1451,6617
10311,39,31448.052456639038,0.02050286002552226,1,425,5526,2125,7226
10312,74,26950.200840684698,0.07905514980406597,1,73,5899,2094,7920
10313,18,52545.14846303832,0.0343135517241196,1,869,7892,1487,8510
10314,48,39640.74449333497,0.0622065700656489,1,330,5503,1687,6860
10315,59,29989.266770599712,0.19416027468629662,1,308,5683,1828,7203
10316,75,39701.96690030958,0.08714902058831739,0,151,0,0,-151
10317,41,25065.93287473159,0.1145856574767513,0,35,0,0,-35
10318,21,36893.57914848674,0.017817449318089332,0,73,0,0,-73
10319,47,86206.23969470232,0.014741576356899098,1,319,12008,1486,13175
10320,69,22788.534771935963,0.12233854337304734,1,1002,5513,3251,7762
10321,20,22960.53617907956,0.1413675636969592,0,23,0,0,-23
10322,28,26377.910203958163,0.05025282342873671,1,354,8847,1834,10327
10323,23,22963.27605684459,0.14519708352248284,1,505,5270,1457,6222
10324,18,31661.727002241267,0.01900677748570836,0,5,0,0,-5
10325,31,20000.07423975714,0.03189325645464936,1,458,6352,1668,7562
10326,69,21707.92334011813,0.13479935955807773,1,215,10036,2395,12216
10327,52,24825.957517202038,0.008086056518681108,1,747,5701,1830,6784
10328,24,20313.034854961315,0.059778594228311215,0,8,0,0,-8
10329,42,39929.25729092318,0.1470899465586246,0,48,0,0,-48
10330,30,26419.718371760853,0.11701345746746303,1,457,5827,1882,7252
10331,21,20541.123748777547,0.14229466496424992,1,1155,34306,3940,37091
10332,52,29586.38469375781,0.11703554970929639,1,257,6966,1578,8287
10333,41,24305.66298966455,0.5958515149953144,0,68,0,0,-68
10334,29,21124.459079413708,0.23752107190725535,0,9,0,0,-9
10335,43,23877.52527856293,0.1550566699331008,1,903,12183,1665,12945
10336,27,42965.014167902,0.3756417959143071,0,20,0,0,-20
10337,19,22921.494778034834,0.009591787188922476,1,760,7499,1598,8337
10338,57,28065.999400366763,0.1765495811915616,1,404,7857,2074,9527
10339,52,21101.59686146627,0.03777718653444151,1,280,5639,1483,6842
10340,75,21933.305810976315,0.2101186363035778,1,370,5588,2490,7708
10341,48,23256.65110063476,0.05078962436195167,1,377,6090,2091,7804
10342,24,24191.978504473336,0.013570088457046445,0,31,0,0,-31
10343,70,31173.164581409597,0.0854743787423976,0,4,0,0,-4
10344,62,20796.296863999727,0.04548930957951109,1,874,6581,1865,7572
10345,20,20151.89364064214,0.3061625765246011,1,659,5995,1586,6922
10346,44,24386.98981744679,0.10140155500442911,1,328,5730,2353,7755
10347,29,25373.692455146578,0.11941693056102445,1,324,5494,3712,8882
10348,25,22061.963505242446,0.2601959320382119,0,35,0,0,-35
10349,41,23001.008753532184,0.3140272137874845,0,7,0,0,-7
10350,68,21097.172123116845,0.2274268937772909,0,16,0,0,-16
10351,62,22781.140309129376,0.10683176617830681,1,375,15705,1533,16863
10352,32,26153.562574758445,0.2225279046414975,0,41,0,0,-41
10353,45,20550.29654503784,0.17887583726372788,0,77,0,0,-77
10354,19,21975.15236540572,0.07387197332039629,1,198,7224,1531,8557
10355,50,22462.791952287305,0.37061609714673227,1,927,11957,3906,14936
10356,66,43637.05648527963,0.04824504714195543,1,281,12855,1650,14224
10357,71,22848.271187883423,0.05204244333581623,1,261,12530,1930,14199
10358,45,22336.242433939882,0.08735366111575071,1,439,7536,1499,8596
10359,70,20905.869468750167,0.05422088776819897,1,1402,6177,3802,8577
10360,61,21392.196874874193,0.08147602144197463,1,157,5373,1514,6730
10361,29,27217.383850649992,0.5083130510605469,0,19,0,0,-19
10362,72,24627.458906442127,0.04268354205920301,1,761,23199,1540,23978
10363,21,56977.37994461364,0.04149862730657498,0,27,0,0,-27
10364,48,28405.3825814477,0.024660322045740663,0,29,0,0,-29
10365,41,23403.516122506982,0.13506186601761858,1,217,6322,1914,8019
10366,26,60996.48252234642,0.6793929466746562,0,17,0,0,-17
10367,41,21194.631228524795,0.19960918819980236,0,35,0,0,-35
10368,20,32077.676230196488,0.07100439195507745,1,906,21690,1501,22285
10369,46,23881.684677607824,0.045181901035968274,1,634,6145,1533,7044
10370,19,26666.366533510507,0.12559576632337702,1,132,6871,1880,8619
10371,28,21955.996217112883,0.07163044655242623,1,158,20296,2448,22586
10372,20,20179.84912852865,0.12398878628657853,0,185,0,0,-185
10373,29,20184.82009415715,0.014012458225549933,1,155,7835,2260,9940
10374,19,59213.93832954255,0.02660085733066515,1,706,5327,4058,8679
10375,75,21234.175070537858,0.07088130701367186,1,158,6042,1693,7577
10376,18,44107.397827890454,0.0352386946179426,1,586,11109,3280,13803
10377,73,21646.835434798435,0.09947128241774222,1,353,13901,1714,15262
10378,34,24661.846519341274,0.08556196105604147,0,27,0,0,-27
10379,61,24991.539949509806,0.1674530319042476,1,448,5624,2478,7654
10380,35,25224.301694460166,0.037721684357017796,1,111,9466,1601,10956
10381,63,21528.55590008551,0.13729159338287306,1,405,5568,1912,7075
10382,41,26672.242737504173,0.01839237875932417,1,867,6321,1803,7257
10383,68,26068.633057939765,0.11246643500281132,1,611,13246,3946,16581
10384,37,23956.155047176373,0.017018227114491732,1,29,6250,1681,7902
10385,41,21632.56655349548,0.03480083031817581,1,512,5772,1971,7231
10386,30,38392.22984229,0.11335647536420408,1,353,5955,1476,7078
10387,73,22258.193416976643,0.170982396251449,1,1626,21194,1746,21314
10388,46,25018.666087177142,0.04311320192899416,0,66,0,0,-66
10389,25,20072.564560946772,0.15366177206627796,0,51,0,0,-51
10390,27,24274.931847835775,0.38704496432401003,0,93,0,0,-93
10391,24,35350.63817316465,0.003538702324080098,1,115,7583,3901,11369
10392,75,22674.722792256383,0.2234396292926176,1,404,9224,3456,12276
10393,26,20942.621620101836,0.1430362501255861,0,64,0,0,-64
10394,36,23261.330520228035,0.10721045797247084,1,1087,5332,1488,5733
10395,62,20008.382578411707,0.09909703033994481,1,425,6265,1672,7512
10396,23,24091.43903521214,0.10508237871708107,1,153,8253,1472,9572
10397,27,26659.026233156896,0.014454610783200707,1,256,6166,1465,7375
10398,52,30548.00975427934,0.008149565351470772,1,545,5536,1547,6538
10399,19,21903.9789459264,0.18125826931254424,1,224,5509,2290,7575
10400,26,26208.098451753387,0.0167916979672498,1,229,5746,2689,8206
10401,39,26691.77022888653,0.11294934076872723,1,752,5356,3237,7841
10402,22,29845.931661348302,0.038932026956639644,0,8,0,0,-8
10403,36,60415.02065982159,0.16999137239575934,1,275,18350,3716,21791
10404,73,46608.86522856857,0.37000917198528777,0,254,0,0,-254
10405,36,20507.913831849488,0.15828914520832807,0,4,0,0,-4
10406,53,23068.22719647922,0.4714042737714521,0,78,0,0,-78
10407,34,20381.624033651646,0.32731247937151925,1,218,9470,4500,13752
10408,21,52455.993153885735,0.10605731048570634,1,816,5512,6233,10929
10409,48,23550.839784050895,0.028435410304948335,1,1075,5944,1692,6561
10410,55,34618.84183594352,0.0017643803955104509,1,363,7653,3263,10553
10411,53,21595.95315530921,0.1030656277168934,1,381,6186,2044,7849
10412,48,20663.533182520823,0.12199875788212623,1,2059,6340,1876,6157
10413,63,22930.78547077381,0.28277638229845437,1,446,9334,1444,10332
10414,57,23096.425596830413,0.15746550456913652,1,446,7466,1532,8552
10415,67,20742.151127400382,0.0968409899909186,0,24,0,0,-24
10416,71,23657.003598918232,0.10509911644499556,1,743,8059,3001,10317
10417,66,22365.36869730519,0.0390172690030783,1,61,6009,1445,7393
10418,36,20600.474278689464,0.0776158169058482,1,561,8638,2486,10563
10419,55,22588.350391710333,0.02051428637792035,1,620,6998,1814,8192
10420,29,20214.576175822822,0.12540679900400775,1,367,18112,1630,19375
10421,73,23968.471747793457,0.10013378329591985,1,169,6064,1448,7343
10422,29,24696.619863764772,0.008525099754150832,1,593,7693,1784,8884
10423,36,20485.099065933653,0.06245444995566231,1,528,9581,2480,11533
10424,30,21976.545861883686,0.04065196598919804,0,44,0,0,-44
10425,22,22213.704743749855,0.22086946592547774,0,19,0,0,-19
10426,21,31315.259514398673,0.18031122822040554,1,500,6159,1674,7333
10427,56,23145.399872933558,0.04664199189100494,1,137,9419,2279,11561
10428,18,21087.174492151116,0.0942862755951412,1,340,32102,1836,33598
10429,48,23064.617710368286,0.04081082126192571,0,159,0,0,-159
10430,20,22373.397257496654,0.08914790652686183,1,577,48492,2308,50223
10431,33,34633.641791710535,0.07536546686043487,1,463,6350,4133,10020
10432,47,57396.12516613983,0.002795165516297656,0,23,0,0,-23
10433,49,21700.41489149876,0.00018015238805856856,1,657,7140,1857,8340
10434,21,21202.045643934503,0.06356544941992617,1,710,6538,1713,7541
10435,35,23269.923388120314,0.3596181055762599,0,8,0,0,-8
10436,46,22560.616941048305,0.0668380850017042,0,57,0,0,-57
10437,19,25502.577929434632,0.2568102646050768,1,1298,13556,1525,13783
10438,19,24514.188069480388,0.003544044911813426,1,2409,5641,3408,6640
10439,29,30009.91837666497,0.2614821150660469,0,19,0,0,-19
10440,31,21818.020608093957,0.023886998734093563,1,152,15369,2823,18040
10441,35,155519.55034641482,0.3143469997043697,1,257,11700,1576,13019
10442,38,24058.563537163387,0.1776168983898232,1,80,33443,1543,34906
10443,37,25261.757317349296,0.2215693063122536,1,713,6265,3337,8889
10444,41,42224.04437673103,0.0929796822898368,1,478,9769,1688,10979
10445,27,60544.93548770066,0.011131937413804447,1,1518,7246,1922,7650
10446,69,21048.852653381084,0.18497487034136087,1,171,7709,1508,9046
10447,35,31219.70204655546,0.0949650087381639,1,534,9511,1480,10457
10448,42,22462.86075833167,0.23816526861068651,1,351,7584,2830,10063
10449,21,27615.481479178063,0.021645373718638714,1,608,5765,1999,7156
10450,74,24534.661088059333,0.16110198563780745,1,401,5917,1581,7097
10451,75,56586.75927084283,0.16211267240818253,1,783,5735,2883,7835
10452,63,27115.65281976533,0.06552132857086666,1,269,5755,2084,7570
10453,75,26891.365488772724,0.23223955660773174,0,10,0,0,-10
10454,20,37536.98979182861,0.1594999725880768,1,1345,6824,3690,9169
10455,41,20010.2651830778,0.21407660186563113,1,1873,8342,2774,9243
10456,55,37070.32780069001,0.010171125322307786,1,328,12629,3326,15627
10457,27,27149.485518021094,0.06155619517139098,1,980,6550,2077,7647
10458,49,22878.81328561179,0.07226282087674084,1,573,7071,1764,8262
10459,47,23125.629982623817,0.02553207723877779,1,641,7973,2006,9338
10460,46,21674.89735270066,0.03633224117194773,1,242,11273,2316,13347
10461,49,26577.762894255873,0.3159561462646178,1,480,10746,1571,11837
10462,21,57785.57692538799,0.016342359419383445,1,758,10312,2046,11600
10463,25,40247.02536274166,0.02296933109349057,1,195,15207,1595,16607
10464,20,31282.321901192965,0.09910363266911804,1,166,5631,1609,7074
10465,54,21032.115286310243,0.0037739716718914796,1,1156,11273,1538,11655
10466,36,28064.23288569209,0.06305517633284799,0,51,0,0,-51
10467,33,22963.843249081252,0.3112560189204725,0,13,0,0,-13
10468,28,31361.89580210481,0.01806735157352614,1,940,5280,1964,6304
10469,22,22545.518445399208,0.032800019653153156,1,248,8627,1785,10164
10470,21,20258.51298654512,0.012420483333402647,1,193,12821,1455,14083
10471,27,32180.89862786394,0.3522012201293562,1,518,9568,1480,10530
10472,26,23722.42741663829,0.25692947747339057,0,8,0,0,-8
10473,63,32186.7042821482,0.04205645915024495,1,451,14411,1847,15807
10474,46,20718.543561996037,0.002806693451231633,0,71,0,0,-71
10475,46,22674.980312513497,0.11539917818722807,1,260,5764,1695,7199
10476,71,22475.57411748317,0.2844701775523152,0,30,0,0,-30
10477,22,22243.66430947132,0.15832546346312687,0,15,0,0,-15
10478,41,20546.58665796195,0.2430717544116604,1,45,7979,1454,9388
10479,33,26529.595169911623,0.10386591147631642,1,194,11104,1470,12380
10480,60,27462.19882699428,0.0874128145602482,1,566,5554,2411,7399
10481,30,28404.988407499277,0.20724195290800426,0,17,0,0,-17
10482,50,24088.020323471665,0.08273580673977887,1,519,9423,1856,10760
10483,28,21946.12343549124,0.04557614163160312,1,699,7540,1573,8414
10484,23,25259.948848503504,0.4506194975551417,1,340,8761,2165,10586
10485,20,58215.675298607115,0.05083282904739544,1,567,6283,1559,7275
10486,64,26810.272604043836,0.03290515460205717,1,1600,7355,2173,7928
10487,61,21779.622331788894,0.17986384716474907,0,58,0,0,-58
10488,19,28850.14278627605,0.17369535213437007,1,236,12668,2667,15099
10489,19,26973.408599476377,0.030530358584891518,1,159,21833,1486,23160
10490,44,30425.595227435202,0.16140500437207164,1,268,5748,2530,8010
10491,27,29717.551311175386,0.004915674574891598,1,162,5644,1579,7061
10492,59,28411.894292518286,0.1479020558463021,1,248,5424,1579,6755
10493,19,24836.274906641083,0.3337597082673348,1,654,6163,1923,7432
10494,39,22618.16074895202,0.14693587576539824,1,641,6574,1916,7849
10495,46,24068.029264940862,0.15566232206451597,1,1192,10348,1551,10707
10496,20,28871.21318510285,0.06317418613069493,1,175,125439,1722,126986
10497,31,22422.73577707173,0.04259023097418404,1,1057,6364,1474,6781
10498,21,45573.29181647987,0.4149426805325718,0,23,0,0,-23
10499,20,20201.499161306543,0.45215118144262084,0,124,0,0,-124
10500,54,21982.271834050633,0.211902863313879,0,51,0,0,-51
10501,39,30412.134509203122,0.023526828204923834,1,179,9909,1525,11255
10502,33,50542.782100173215,0.037429462010632526,1,440,6383,3137,9080
10503,49,26584.60201144639,0.12553281908181252,1,589,6923,1440,7774
10504,75,20848.469145859148,0.38069121490867514,1,702,10728,1529,11555
10505,23,32844.67440837919,0.16154889567961883,1,125,5432,2147,7454
10506,41,175758.91777784165,0.13414546092752916,1,440,5985,1549,7094
10507,22,27010.598383972745,0.03696547528406125,0,117,0,0,-117
10508,61,27986.565785506522,0.05001459148581398,1,1874,15503,1612,15241
10509,26,39039.77477047884,0.2639932113213456,1,490,10993,1891,12394
10510,70,20919.992676745056,0.036518621875484006,0,45,0,0,-45
10511,65,20963.011728533555,0.06866823819885538,1,715,6607,1491,7383
10512,21,24631.76593654413,0.36446886521784877,0,36,0,0,-36
10513,22,25333.331558708007,0.02120345184505658,0,17,0,0,-17
10514,24,36160.518078142035,0.0023479944140853857,0,17,0,0,-17
10515,49,20775.16634835342,0.10663141944196043,1,617,6178,2439,8000
10516,22,54311.638342397535,0.052699095073148405,1,174,5434,1996,7256
10517,39,30215.111124513125,0.057691890390438066,1,181,18729,1549,20097
10518,49,20139.303240598863,0.07826207032723645,1,623,22160,2090,23627
10519,38,35129.53650134329,0.05475657127107119,1,211,5597,3264,8650
10520,25,25483.627585560516,0.2205901266933818,1,276,6960,2712,9396
10521,40,22278.69823860805,0.04347773801876313,1,923,5696,1884,6657
10522,57,31380.230450887182,0.0135754764060043,1,398,6353,3525,9480
10523,18,39643.76078894575,0.0217988893644781,1,731,10584,4342,14195
10524,53,20843.703316433446,0.06355453325374116,0,31,0,0,-31
10525,23,30217.569831634613,0.05757145572005971,0,46,0,0,-46
10526,42,23286.381600281995,0.11619838866321411,1,754,6969,1447,7662
10527,37,24382.056027275386,0.15407071113091558,1,238,9147,2464,11373
10528,22,21209.12465187844,0.013869967661881191,0,1,0,0,-1
10529,31,22165.845824483284,0.03839711994158142,1,170,13995,1806,15631
10530,44,22108.368637678923,4.454127447391156e-05,1,844,6389,1483,7028
10531,33,44408.19626817622,0.048592450422697685,0,17,0,0,-17
10532,31,35053.077948023754,0.22142186181556617,1,159,10113,2174,12128
10533,41,21909.30607318965,0.13038281493531925,0,13,0,0,-13
10534,49,22657.506487721774,0.051691311149467574,1,898,5262,1702,6066
10535,20,20661.470570100406,0.10213608400398574,0,14,0,0,-14
10536,66,24632.98676403964,0.06116543717352277,1,1632,6502,2921,7791
10537,58,20571.073496958164,0.07063784922743692,0,75,0,0,-75
10538,50,24150.03631732134,0.27675673367703896,0,32,0,0,-32
10539,40,27876.42225491631,0.021037365473884583,1,694,10632,2115,12053
10540,37,22762.96112068909,0.00023310868786161377,1,312,8042,1605,9335
10541,25,37337.699636092264,0.19820207937282233,1,236,7186,1697,8647
10542,67,28338.21496842802,0.13367903749414187,1,855,6172,2968,8285
10543,32,24288.525653340817,0.015126968321030587,1,429,9545,2039,11155
10544,28,23661.532828745272,0.002473661872677571,0,107,0,0,-107
10545,23,21522.40741631117,0.011928746372300911,1,1543,9277,1484,9218
10546,18,34493.73514866304,0.17585930629752752,1,342,15715,1723,17096
